Genotype,Source,Length_uM,bloom,GDDs_since_Jan1_2021,Date,normalized_Length
27-02-08,bud10_flower_w.tif,454.57,late,2877,12_29_2021,
27-02-08,bud9_flower_w.tif,533.34,late,2877,12_29_2021,
27-02-08,bud8_flower_w.tif,426.05,late,2877,12_29_2021,
27-02-08,bud7_flower_w.tif,525.77,late,2877,12_29_2021,
27-02-08,bud6_flower_w.tif,499.3,late,2877,12_29_2021,
27-02-08,bud5_flower_e.tif,484.35,late,2877,12_29_2021,
27-02-08,bud4_flower_e.tif,517.88,late,2877,12_29_2021,
27-02-08,bud3_flower_e.tif,493.74,late,2877,12_29_2021,
27-02-08,bud2_flower_e.tif,558.95,late,2877,12_29_2021,
27-02-08,bud1_flower_e.tif,534.37,late,2877,12_29_2021,
27-02-19,bud10_flower_w.tif,414.7,late,2877,12_29_2021,
27-02-19,bud9_flower_w.tif,310.21,late,2877,12_29_2021,
27-02-19,bud8_flower_w.tif,348.42,late,2877,12_29_2021,
27-02-19,bud7_flower_w.tif,394.95,late,2877,12_29_2021,
27-02-19,bud6_flower_w.tif,334.57,late,2877,12_29_2021,
27-02-19,bud5_flower_e.tif,332.75,late,2877,12_29_2021,
27-02-19,bud4_flower_e.tif,446.69,late,2877,12_29_2021,
27-02-19,bud3_flower_e.tif,436.36,late,2877,12_29_2021,
27-02-19,bud2_flower_e.tif,398.42,late,2877,12_29_2021,
27-02-19,bud1_flower_e_scale_corrected.tif,397.34,late,2877,12_29_2021,
27-02-51,bud10_flower_e.tif,518.03,early,2877,12_29_2021,
27-02-51,bud9_flower_e.tif,564.41,early,2877,12_29_2021,
27-02-51,bud8_flower_e.tif,605.28,early,2877,12_29_2021,
27-02-51,bud7_flower_e.tif,616.52,early,2877,12_29_2021,
27-02-51,bud6_flower_e.tif,588.96,early,2877,12_29_2021,
27-02-51,bud5_flower_w.tif,518.22,early,2877,12_29_2021,
27-02-51,bud4_flower_w.tif,611.26,early,2877,12_29_2021,
27-02-51,bud3_flower_w.tif,523.37,early,2877,12_29_2021,
27-02-51,bud2_flower_w.tif,550.92,early,2877,12_29_2021,
27-02-51,bud1_flower_w.tif,568.17,early,2877,12_29_2021,
27-03-08,bud10_flower_w.tif,480.74,late,2877,12_29_2021,
27-03-08,bud9_flower_w.tif,427.13,late,2877,12_29_2021,
27-03-08,bud8_flower_w.tif,399.19,late,2877,12_29_2021,
27-03-08,bud7_flower_w.tif,490.39,late,2877,12_29_2021,
27-03-08,bud6_flower_w.tif,522.1,late,2877,12_29_2021,
27-03-08,bud5_flower_e.tif,472.07,late,2877,12_29_2021,
27-03-08,bud4_flower_e.tif,496.48,late,2877,12_29_2021,
27-03-08,bud3_flower_e.tif,505.87,late,2877,12_29_2021,
27-03-08,bud2_flower_e.tif,493.56,late,2877,12_29_2021,
27-03-08,bud1_flower_e.tif,482.87,late,2877,12_29_2021,
27-03-24,bud10_flower_w.tif,704.05,early,2877,12_29_2021,
27-03-24,bud9_flower_w.tif,772.2,early,2877,12_29_2021,
27-03-24,bud8_flower_w.tif,697.39,early,2877,12_29_2021,
27-03-24,bud7_flower_w.tif,746.73,early,2877,12_29_2021,
27-03-24,bud6_flower_w.tif,766.43,early,2877,12_29_2021,
27-03-24,bud5_flower_e.tif,776.24,early,2877,12_29_2021,
27-03-24,bud4_flower_e.tif,750.55,early,2877,12_29_2021,
27-03-24,bud3_flower_e.tif,721.37,early,2877,12_29_2021,
27-03-24,bud2_flower_e.tif,768.28,early,2877,12_29_2021,
27-03-24,bud1_flower_e.tif,672.77,early,2877,12_29_2021,
27-03-25,bud10_flower_e_scale_corrected.tif,526.84,early,2877,12_29_2021,
27-03-25,bud9_flower_e.tif,550.56,early,2877,12_29_2021,
27-03-25,bud8_flower_e.tif,488.35,early,2877,12_29_2021,
27-03-25,bud7_flower_e.tif,550.16,early,2877,12_29_2021,
27-03-25,bud6_flower_e.tif,505.65,early,2877,12_29_2021,
27-03-25,bud5_flower_e.tif,547.69,early,2877,12_29_2021,
27-03-25,bud4_flower_e.tif,528.66,early,2877,12_29_2021,
27-03-25,bud3_flower_e.tif,581.23,early,2877,12_29_2021,
27-03-25,bud2_flower_e.tif,554.28,early,2877,12_29_2021,
27-03-25,bud1_flower_e.tif,542.3,early,2877,12_29_2021,
27-03-27,bud10_flower_w.tif,409.7,early,2877,12_29_2021,
27-03-27,bud9_flower_w.tif,464.81,early,2877,12_29_2021,
27-03-27,bud8_flower_w.tif,519.25,early,2877,12_29_2021,
27-03-27,bud7_flower_w.tif,477.85,early,2877,12_29_2021,
27-03-27,bud6_flower_w.tif,522.8,early,2877,12_29_2021,
27-03-27,bud5_flower_e.tif,464.29,early,2877,12_29_2021,
27-03-27,bud4_flower_e.tif,538.18,early,2877,12_29_2021,
27-03-27,bud3_flower_e.tif,493.65,early,2877,12_29_2021,
27-03-27,bud2_flower_e.tif,477.16,early,2877,12_29_2021,
27-03-27,bud1_flower_e.tif,501.34,early,2877,12_29_2021,
27-03-28,bud10_flower_w.tif,566.82,early,2877,12_29_2021,
27-03-28,bud9_flower_w.tif,504.05,early,2877,12_29_2021,
27-03-28,bud8_flower_w.tif,617.84,early,2877,12_29_2021,
27-03-28,bud7_flower_w.tif,512.19,early,2877,12_29_2021,
27-03-28,bud6_flower_w.tif,434.12,early,2877,12_29_2021,
27-03-28,bud5_flower_e.tif,520.76,early,2877,12_29_2021,
27-03-28,bud4_flower_e.tif,505.18,early,2877,12_29_2021,
27-03-28,bud3_flower_e.tif,514.58,early,2877,12_29_2021,
27-03-28,bud2_flower_e.tif,395.91,early,2877,12_29_2021,
27-03-28,bud1_flower_e.tif,576.03,early,2877,12_29_2021,
27-03-46,bud10_flower_w.tif,592.44,early,2877,12_29_2021,
27-03-46,bud9_flower_w.tif,516.28,early,2877,12_29_2021,
27-03-46,bud8_flower_w.tif,571.56,early,2877,12_29_2021,
27-03-46,bud7_flower_w.tif,630.34,early,2877,12_29_2021,
27-03-46,bud6_flower_w.tif,539.89,early,2877,12_29_2021,
27-03-46,bud5_flower_e.tif,572.66,early,2877,12_29_2021,
27-03-46,bud4_flower_e.tif,522.99,early,2877,12_29_2021,
27-03-46,bud3_flower_e.tif,532.86,early,2877,12_29_2021,
27-03-46,bud2_flower_e.tif,655.08,early,2877,12_29_2021,
27-03-46,bud1_flower_e.tif,524.5,early,2877,12_29_2021,
27-04-12,bud10_flower_w.tif,433.05,late,2877,12_29_2021,
27-04-12,bud9_flower_w.tif,381.42,late,2877,12_29_2021,
27-04-12,bud8_flower_w.tif,337.22,late,2877,12_29_2021,
27-04-12,bud7_flower_w.tif,399.97,late,2877,12_29_2021,
27-04-12,bud6_flower_w.tif,381.36,late,2877,12_29_2021,
27-04-12,bud5_flower_e.tif,464.61,late,2877,12_29_2021,
27-04-12,bud4_flower_e.tif,367.66,late,2877,12_29_2021,
27-04-12,bud3_flower_e.tif,403.78,late,2877,12_29_2021,
27-04-12,bud2_flower_e.tif,408.68,late,2877,12_29_2021,
27-04-12,bud1_flower_e.tif,418.52,late,2877,12_29_2021,
27-04-40,bud10_flower_w.tif,438.3,late,2877,12_29_2021,
27-04-40,bud9_flower_w.tif,475.92,late,2877,12_29_2021,
27-04-40,bud8_flower_w.tif,491.1,late,2877,12_29_2021,
27-04-40,bud7_flower_w.tif,484.06,late,2877,12_29_2021,
27-04-40,bud6_flower_w.tif,384.82,late,2877,12_29_2021,
27-04-40,bud5_flower_e.tif,392.24,late,2877,12_29_2021,
27-04-40,bud4_flower_e.tif,421.57,late,2877,12_29_2021,
27-04-40,bud3_flower_e.tif,432.9,late,2877,12_29_2021,
27-04-40,bud2_flower_e.tif,408.74,late,2877,12_29_2021,
27-04-40,bud1_flower_e.tif,346.4,late,2877,12_29_2021,
27-04-44,bud10_flower_e.tif,514.73,early,2877,12_29_2021,
27-04-44,bud9_flower_e.tif,630.23,early,2877,12_29_2021,
27-04-44,bud8_flower_e.tif,594.34,early,2877,12_29_2021,
27-04-44,bud7_flower_e.tif,561.38,early,2877,12_29_2021,
27-04-44,bud6_flower_e.tif,597.54,early,2877,12_29_2021,
27-04-44,bud5_flower_w.tif,551.35,early,2877,12_29_2021,
27-04-44,bud4_flower_w.tif,694.39,early,2877,12_29_2021,
27-04-44,bud3_flower_w.tif,595.55,early,2877,12_29_2021,
27-04-44,bud2_flower_w.tif,624.12,early,2877,12_29_2021,
27-04-44,bud1_flower_w.tif,467.26,early,2877,12_29_2021,
27-02-08,bud5_flower_w.tif,490.64,late,2877,2_11_2022,
27-02-08,bud5_flower_e.tif,478.29,late,2877,2_11_2022,
27-02-08,bud4_flower_w.tif,505.6,late,2877,2_11_2022,
27-02-08,bud4_flower_e.tif,507.06,late,2877,2_11_2022,
27-02-08,bud3_flower_w.tif,514.38,late,2877,2_11_2022,
27-02-08,bud3_flower_e.tif,487.67,late,2877,2_11_2022,
27-02-08,bud2_flower_w.tif,504.3,late,2877,2_11_2022,
27-02-08,bud2_flower_e.tif,488.41,late,2877,2_11_2022,
27-02-08,bud1_flower_w.tif,544.71,late,2877,2_11_2022,
27-02-08,bud1_flower_e.tif,486.05,late,2877,2_11_2022,
27-02-19,bud5_flower_w.tif,453.49,late,2877,2_11_2022,
27-02-19,bud5_flower_e.tif,439.92,late,2877,2_11_2022,
27-02-19,bud4_flower_w.tif,484.13,late,2877,2_11_2022,
27-02-19,bud4_flower_e.tif,459.09,late,2877,2_11_2022,
27-02-19,bud3_flower_w.tif,456.42,late,2877,2_11_2022,
27-02-19,bud3_flower_e.tif,435.19,late,2877,2_11_2022,
27-02-19,bud2_flower_w.tif,399.43,late,2877,2_11_2022,
27-02-19,bud2_flower_e.tif,434.2,late,2877,2_11_2022,
27-02-19,bud1_flower_w.tif,432.87,late,2877,2_11_2022,
27-02-19,bud1_flower_e.tif,320.34,late,2877,2_11_2022,
27-02-51,bud5_flower_w.tif,573.72,early,2877,2_11_2022,
27-02-51,bud5_flower_e.tif,613.33,early,2877,2_11_2022,
27-02-51,bud4_flower_w.tif,419.86,early,2877,2_11_2022,
27-02-51,bud4_flower_e.tif,522.26,early,2877,2_11_2022,
27-02-51,bud3_flower_w.tif,552.47,early,2877,2_11_2022,
27-02-51,bud3_flower_e.tif,553.34,early,2877,2_11_2022,
27-02-51,bud2_flower_w.tif,522.15,early,2877,2_11_2022,
27-02-51,bud2_flower_e.tif,616.93,early,2877,2_11_2022,
27-02-51,bud1_flower_w.tif,570.7,early,2877,2_11_2022,
27-02-51,bud1_flower_e.tif,602.02,early,2877,2_11_2022,
27-03-08,bud5_flower_w.tif,487.28,late,2877,2_11_2022,
27-03-08,bud5_flower_e.tif,495.11,late,2877,2_11_2022,
27-03-08,bud4_flower_w.tif,496.6,late,2877,2_11_2022,
27-03-08,bud4_flower_e.tif,388.82,late,2877,2_11_2022,
27-03-08,bud3_flower_w.tif,466.75,late,2877,2_11_2022,
27-03-08,bud3_flower_e.tif,428.97,late,2877,2_11_2022,
27-03-08,bud2_flower_w.tif,444.01,late,2877,2_11_2022,
27-03-08,bud2_flower_e.tif,460.33,late,2877,2_11_2022,
27-03-08,bud1_flower_w.tif,452.31,late,2877,2_11_2022,
27-03-08,bud1_flower_e.tif,454.55,late,2877,2_11_2022,
27-03-24,bud5_flower_w.tif,644.02,early,2877,2_11_2022,
27-03-24,bud5_flower_e.tif,771.63,early,2877,2_11_2022,
27-03-24,bud4_flower_w.tif,672.41,early,2877,2_11_2022,
27-03-24,bud4_flower_e.tif,804.65,early,2877,2_11_2022,
27-03-24,bud3_flower_w.tif,626.23,early,2877,2_11_2022,
27-03-24,bud3_flower_e.tif,804.48,early,2877,2_11_2022,
27-03-24,bud2_flower_w.tif,714.88,early,2877,2_11_2022,
27-03-24,bud2_flower_e.tif,690.82,early,2877,2_11_2022,
27-03-24,bud1_flower_w.tif,705.34,early,2877,2_11_2022,
27-03-24,bud1_flower_e.tif,676.44,early,2877,2_11_2022,
27-03-25,bud5_flower_w.tif,492.75,early,2877,2_11_2022,
27-03-25,bud5_flower_e.tif,508.16,early,2877,2_11_2022,
27-03-25,bud4_flower_w.tif,579.29,early,2877,2_11_2022,
27-03-25,bud4_flower_e.tif,547.81,early,2877,2_11_2022,
27-03-25,bud3_flower_w.tif,512.87,early,2877,2_11_2022,
27-03-25,bud3_flower_e.tif,509.27,early,2877,2_11_2022,
27-03-25,bud2_flower_w.tif,460.8,early,2877,2_11_2022,
27-03-25,bud2_flower_e.tif,577.83,early,2877,2_11_2022,
27-03-25,bud1_flower_w.tif,489.46,early,2877,2_11_2022,
27-03-25,bud1_flower_e.tif,557.49,early,2877,2_11_2022,
27-03-27,bud5_flower_w.tif,525.74,early,2877,2_11_2022,
27-03-27,bud5_flower_e.tif,523.13,early,2877,2_11_2022,
27-03-27,bud4_flower_e.tif,479.63,early,2877,2_11_2022,
27-03-27,bud4_flower_w.tif,478.93,early,2877,2_11_2022,
27-03-27,bud3_flower_w.tif,525.12,early,2877,2_11_2022,
27-03-27,bud3_flower_e.tif,518.03,early,2877,2_11_2022,
27-03-27,bud2_flower_w.tif,441.13,early,2877,2_11_2022,
27-03-27,bud2_flower_e.tif,421.76,early,2877,2_11_2022,
27-03-27,bud1_flower_w.tif,528.35,early,2877,2_11_2022,
27-03-27,bud1_flower_e.tif,514.37,early,2877,2_11_2022,
27-03-28,bud5_flower_w.tif,474.32,early,2877,2_11_2022,
27-03-28,bud3_flower_e.tif,486.63,early,2877,2_11_2022,
27-03-28,bud2_flower_w.tif,504.67,early,2877,2_11_2022,
27-03-28,bud5_flower_e.tif,491.71,early,2877,2_11_2022,
27-03-28,bud4_flower_w.tif,478.1,early,2877,2_11_2022,
27-03-28,bud2_flower_e.tif,534.68,early,2877,2_11_2022,
27-03-28,bud1_flower_w.tif,473,early,2877,2_11_2022,
27-03-28,bud4_flower_e.tif,505.78,early,2877,2_11_2022,
27-03-28,bud3_flower_w.tif,492.79,early,2877,2_11_2022,
27-03-28,bud1_flower_e.tif,532.72,early,2877,2_11_2022,
27-03-46,bud5_flower_w.tif,509.07,early,2877,2_11_2022,
27-03-46,bud5_flower_e.tif,569.15,early,2877,2_11_2022,
27-03-46,bud4_flower_w.tif,609.68,early,2877,2_11_2022,
27-03-46,bud4_flower_e.tif,512.53,early,2877,2_11_2022,
27-03-46,bud3_flower_w.tif,593.86,early,2877,2_11_2022,
27-03-46,bud3_flower_e.tif,579.14,early,2877,2_11_2022,
27-03-46,bud2_flower_w.tif,541.3,early,2877,2_11_2022,
27-03-46,bud2_flower_e.tif,491.76,early,2877,2_11_2022,
27-03-46,bud1_flower_w.tif,538.27,early,2877,2_11_2022,
27-03-46,bud1_flower_e.tif,495.72,early,2877,2_11_2022,
27-04-12,bud5_flower_w.tif,456.56,late,2877,2_11_2022,
27-04-12,bud5_flower_e.tif,449.03,late,2877,2_11_2022,
27-04-12,bud4_flower_w.tif,396.6,late,2877,2_11_2022,
27-04-12,bud4_flower_e.tif,419.14,late,2877,2_11_2022,
27-04-12,bud3_flower_w.tif,352.19,late,2877,2_11_2022,
27-04-12,bud3_flower_e.tif,440.9,late,2877,2_11_2022,
27-04-12,bud2_flower_w.tif,341.26,late,2877,2_11_2022,
27-04-12,bud2_flower_e.tif,389.89,late,2877,2_11_2022,
27-04-12,bud1_flower_w.tif,337.86,late,2877,2_11_2022,
27-04-12,bud1_flower_e.tif,424.66,late,2877,2_11_2022,
27-04-40,bud5_flower_w.tif,433.77,late,2877,2_11_2022,
27-04-40,bud5_flower_e.tif,420.96,late,2877,2_11_2022,
27-04-40,bud4_flower_w.tif,429.08,late,2877,2_11_2022,
27-04-40,bud4_flower_e.tif,371.78,late,2877,2_11_2022,
27-04-40,bud3_flower_w.tif,426.13,late,2877,2_11_2022,
27-04-40,bud3_flower_e.tif,439.16,late,2877,2_11_2022,
27-04-40,bud2_flower_w.tif,489.82,late,2877,2_11_2022,
27-04-40,bud2_flower_e.tif,430.07,late,2877,2_11_2022,
27-04-40,bud1_flower_w.tif,377.44,late,2877,2_11_2022,
27-04-40,bud1_flower_e.tif,382.63,late,2877,2_11_2022,
27-04-44,bud5_flower_w.tif,593.41,early,2877,2_11_2022,
27-04-44,bud5_flower_e.tif,625.25,early,2877,2_11_2022,
27-04-44,bud4_flower_w.tif,582.36,early,2877,2_11_2022,
27-04-44,bud4_flower_e.tif,646.53,early,2877,2_11_2022,
27-04-44,bud3_flower_w.tif,621.4,early,2877,2_11_2022,
27-04-44,bud3_flower_e.tif,505.29,early,2877,2_11_2022,
27-04-44,bud2_flower_w.tif,577.1,early,2877,2_11_2022,
27-04-44,bud2_flower_e.tif,457.93,early,2877,2_11_2022,
27-04-44,bud1_flower_w.tif,637.56,early,2877,2_11_2022,
27-04-44,bud1_flower_e.tif,550.64,early,2877,2_11_2022,
27-02-08,bud10_flower_w.tif,489.72,late,2879,3_5_2022,
27-02-08,bud9_flower_w.tif,481.43,late,2879,3_5_2022,
27-02-08,bud8_flower_w.tif,436.91,late,2879,3_5_2022,
27-02-08,bud7_flower_w.tif,456.33,late,2879,3_5_2022,
27-02-08,bud6_flower_w.tif,498.37,late,2879,3_5_2022,
27-02-08,bud5_flower_e.tif,525.69,late,2879,3_5_2022,
27-02-08,bud4_flower_e.tif,476.82,late,2879,3_5_2022,
27-02-08,bud3_flower_e.tif,541.73,late,2879,3_5_2022,
27-02-08,bud2_flower_e.tif,508.47,late,2879,3_5_2022,
27-02-08,bud1_flower_e.tif,514.49,late,2879,3_5_2022,
27-02-19,bud10_flower_w.tif,465.89,late,2879,3_5_2022,
27-02-19,bud9_flower_w.tif,438.57,late,2879,3_5_2022,
27-02-19,bud8_flower_w.tif,384.31,late,2879,3_5_2022,
27-02-19,bud7_flower_w.tif,431.82,late,2879,3_5_2022,
27-02-19,bud6_flower_w.tif,464.29,late,2879,3_5_2022,
27-02-19,bud5_flower_e.tif,373.86,late,2879,3_5_2022,
27-02-19,bud4_flower_e.tif,397.37,late,2879,3_5_2022,
27-02-19,bud3_flower_e.tif,385.8,late,2879,3_5_2022,
27-02-19,bud2_flower_e.tif,482.86,late,2879,3_5_2022,
27-02-19,bud1_flower_e.tif,454.64,late,2879,3_5_2022,
27-02-51,bud10_flower_w.tif,500.7,early,2879,3_5_2022,
27-02-51,bud9_flower_w.tif,571.94,early,2879,3_5_2022,
27-02-51,bud8_flower_w.tif,577.64,early,2879,3_5_2022,
27-02-51,bud7_flower_w.tif,569.98,early,2879,3_5_2022,
27-02-51,bud6_flower_w.tif,608.14,early,2879,3_5_2022,
27-02-51,bud5_flower_e.tif,554.38,early,2879,3_5_2022,
27-02-51,bud4_flower_e.tif,595.85,early,2879,3_5_2022,
27-02-51,bud3_flower_e.tif,589.51,early,2879,3_5_2022,
27-02-51,bud2_flower_e.tif,585.22,early,2879,3_5_2022,
27-02-51,bud1_flower_e.tif,594.39,early,2879,3_5_2022,
27-03-08,bud10_flower_w.tif,477.99,late,2879,3_5_2022,
27-03-08,bud9_flower_w.tif,493.66,late,2879,3_5_2022,
27-03-08,bud8_flower_w.tif,317.19,late,2879,3_5_2022,
27-03-08,bud7_flower_w.tif,431.83,late,2879,3_5_2022,
27-03-08,bud6_flower_w.tif,495.18,late,2879,3_5_2022,
27-03-08,bud5_flower_e_from_behind_but_didnt_wanna_damage.tif,347.33,late,2879,3_5_2022,
27-03-08,bud4_flower_e.tif,497.62,late,2879,3_5_2022,
27-03-08,bud3_flower_e.tif,457.32,late,2879,3_5_2022,
27-03-08,bud2_flower_e.tif,496.63,late,2879,3_5_2022,
27-03-08,bud1_flower_e.tif,495.74,late,2879,3_5_2022,
27-03-24,bud10_flower_w.tif,765.17,early,2879,3_5_2022,
27-03-24,bud9_flower_w.tif,767.47,early,2879,3_5_2022,
27-03-24,bud8_flower_w.tif,698.24,early,2879,3_5_2022,
27-03-24,bud7_flower_w.tif,719.06,early,2879,3_5_2022,
27-03-24,bud6_flower_w.tif,749.9,early,2879,3_5_2022,
27-03-24,bud5_flower_e_scale_corrected.tif,800.42,early,2879,3_5_2022,
27-03-24,bud1_flower_e.tif,776.69,early,2879,3_5_2022,
27-03-24,bud3_flower_e.tif,793.64,early,2879,3_5_2022,
27-03-24,bud4_flower_e.tif,822.19,early,2879,3_5_2022,
27-03-24,bud2_flower_e.tif,798.48,early,2879,3_5_2022,
27-03-25,bud10_flower_w.tif,578.54,early,2879,3_5_2022,
27-03-25,bud9_flower_w.tif,633.66,early,2879,3_5_2022,
27-03-25,bud8_flower_w.tif,494.54,early,2879,3_5_2022,
27-03-25,bud7_flower_w.tif,576.54,early,2879,3_5_2022,
27-03-25,bud6_flower_w.tif,589.45,early,2879,3_5_2022,
27-03-25,bud5_flower_e.tif,572.49,early,2879,3_5_2022,
27-03-25,bud4_flower_e.tif,637.73,early,2879,3_5_2022,
27-03-25,bud3_flower_e.tif,636.7,early,2879,3_5_2022,
27-03-25,bud2_flower_e.tif,556.78,early,2879,3_5_2022,
27-03-25,bud1_flower_e.tif,542.35,early,2879,3_5_2022,
27-03-27,bud10_flower_w.tif,520.63,early,2879,3_5_2022,
27-03-27,bud9_flower_w.tif,374.77,early,2879,3_5_2022,
27-03-27,bud8_flower_w.tif,489.84,early,2879,3_5_2022,
27-03-27,bud7_flower_w.tif,526.79,early,2879,3_5_2022,
27-03-27,bud6_flower_w.tif,480.27,early,2879,3_5_2022,
27-03-27,bud5_flower_e.tif,471.66,early,2879,3_5_2022,
27-03-27,bud4_flower_e.tif,590.75,early,2879,3_5_2022,
27-03-27,bud3_flower_e.tif,501.42,early,2879,3_5_2022,
27-03-27,bud2_flower_e.tif,493.7,early,2879,3_5_2022,
27-03-27,bud1_flower_e.tif,531.53,early,2879,3_5_2022,
27-03-28,bud10_flower_w.tif,556.87,early,2879,3_5_2022,
27-03-28,bud9_flower_w.tif,569.09,early,2879,3_5_2022,
27-03-28,bud8_flower_w.tif,468.03,early,2879,3_5_2022,
27-03-28,bud7_flower_w.tif,427.1,early,2879,3_5_2022,
27-03-28,bud6_flower_w.tif,532.48,early,2879,3_5_2022,
27-03-28,bud5_flower_e.tif,596.28,early,2879,3_5_2022,
27-03-28,bud4_flower_e.tif,539.79,early,2879,3_5_2022,
27-03-28,bud3_flower_e.tif,600.06,early,2879,3_5_2022,
27-03-28,bud2_flower_e.tif,505.93,early,2879,3_5_2022,
27-03-28,bud1_flower_e.tif,574.82,early,2879,3_5_2022,
27-03-46,bud10_flower_w.tif,515.58,early,2879,3_5_2022,
27-03-46,bud9_flower_w.tif,591.26,early,2879,3_5_2022,
27-03-46,bud8_flower_w.tif,491.71,early,2879,3_5_2022,
27-03-46,bud7_flower_w.tif,593.91,early,2879,3_5_2022,
27-03-46,bud6_flower_w.tif,512.1,early,2879,3_5_2022,
27-03-46,bud5_flower_e.tif,590.43,early,2879,3_5_2022,
27-03-46,bud4_flower_e.tif,572.42,early,2879,3_5_2022,
27-03-46,bud3_flower_e.tif,579.37,early,2879,3_5_2022,
27-03-46,bud2_flower_e.tif,579.2,early,2879,3_5_2022,
27-03-46,bud1_flower_e.tif,559.99,early,2879,3_5_2022,
27-04-12,bud8_flower_w.tif,336.95,late,2879,3_5_2022,
27-04-12,bud5_flower_e.tif,534.92,late,2879,3_5_2022,
27-04-12,bud2_flower_e.tif,346.63,late,2879,3_5_2022,
27-04-12,bud9_flower_w.tif,425.28,late,2879,3_5_2022,
27-04-12,bud6_flower_w.tif,444.08,late,2879,3_5_2022,
27-04-12,bud3_flower_e.tif,429.84,late,2879,3_5_2022,
27-04-12,bud10_flower_w.tif,435.36,late,2879,3_5_2022,
27-04-12,bud7_flower_w.tif,380.16,late,2879,3_5_2022,
27-04-12,bud4_flower_e.tif,384.58,late,2879,3_5_2022,
27-04-12,bud1_flower_e.tif,395.09,late,2879,3_5_2022,
27-04-40,bud10_flower_w.tif,433.13,late,2879,3_5_2022,
27-04-40,bud9_flower_w.tif,387.17,late,2879,3_5_2022,
27-04-40,bud8_flower_w.tif,441.4,late,2879,3_5_2022,
27-04-40,bud7_flower_w.tif,409.14,late,2879,3_5_2022,
27-04-40,bud6_flower_w.tif,480.58,late,2879,3_5_2022,
27-04-40,bud5_flower_e.tif,419.22,late,2879,3_5_2022,
27-04-40,bud4_flower_e.tif,459,late,2879,3_5_2022,
27-04-40,bud3_flower_e.tif,471.98,late,2879,3_5_2022,
27-04-40,bud2_flower_e.tif,449.23,late,2879,3_5_2022,
27-04-40,bud1_flower_e.tif,403.09,late,2879,3_5_2022,
27-04-44,bud10_flower_w.tif,601.26,early,2879,3_5_2022,
27-04-44,bud9_flower_w.tif,579.43,early,2879,3_5_2022,
27-04-44,bud8_flower_w.tif,622.41,early,2879,3_5_2022,
27-04-44,bud7_flower_w.tif,495.96,early,2879,3_5_2022,
27-04-44,bud6_flower_w.tif,593.08,early,2879,3_5_2022,
27-04-44,bud5_flower_e.tif,573.41,early,2879,3_5_2022,
27-04-44,bud4_flower_e.tif,600.59,early,2879,3_5_2022,
27-04-44,bud3_flower_e.tif,536.92,early,2879,3_5_2022,
27-04-44,bud2_flower_e.tif,506.06,early,2879,3_5_2022,
27-04-44,bud1_flower_e.tif,557.84,early,2879,3_5_2022,
27-02-08,bud10_flower_w.tif,558.5,late,2907,3_16_2022,
27-02-08,bud9_flower_w.tif,499.98,late,2907,3_16_2022,
27-02-08,bud8_flower_w.tif,528.56,late,2907,3_16_2022,
27-02-08,bud7_flower_w.tif,535.93,late,2907,3_16_2022,
27-02-08,bud6_flower_w.tif,535.93,late,2907,3_16_2022,
27-02-08,bud5_flower_e.tif,581.5,late,2907,3_16_2022,
27-02-08,bud4_flower_e.tif,519.64,late,2907,3_16_2022,
27-02-08,bud3_flower_e.tif,541.11,late,2907,3_16_2022,
27-02-08,bud2_flower_e.tif,545.78,late,2907,3_16_2022,
27-02-08,bud1_flower_e.tif,508.9,late,2907,3_16_2022,
27-02-19,bud10_flower_w.tif,396.87,late,2907,3_16_2022,
27-02-19,bud9_flower_w.tif,570.59,late,2907,3_16_2022,
27-02-19,bud1_flower_e.tif,288.47,late,2907,3_16_2022,
27-02-19,bud8_flower_w.tif,514.14,late,2907,3_16_2022,
27-02-19,bud7_flower_w.tif,503.95,late,2907,3_16_2022,
27-02-19,bud6_flower_w.tif,515.19,late,2907,3_16_2022,
27-02-19,bud5_flower_e.tif,483.02,late,2907,3_16_2022,
27-02-19,bud4_flower_e.tif,438.06,late,2907,3_16_2022,
27-02-19,bud3_flower_e.tif,398.35,late,2907,3_16_2022,
27-02-19,bud2_flower_e.tif,464.45,late,2907,3_16_2022,
27-02-51,bud10_flower_w.tif,609.99,early,2907,3_16_2022,
27-02-51,bud9_flower_w.tif,657.88,early,2907,3_16_2022,
27-02-51,bud8_flower_w.tif,677.85,early,2907,3_16_2022,
27-02-51,bud7_flower_w.tif,616.44,early,2907,3_16_2022,
27-02-51,bud6_flower_w.tif,568.76,early,2907,3_16_2022,
27-02-51,bud5_flower_e.tif,570.68,early,2907,3_16_2022,
27-02-51,bud4_flower_e.tif,631.69,early,2907,3_16_2022,
27-02-51,bud3_flower_e.tif,627.45,early,2907,3_16_2022,
27-02-51,bud2_flower_e.tif,658.33,early,2907,3_16_2022,
27-02-51,bud1_flower_e.tif,608.21,early,2907,3_16_2022,
27-03-08,bud10_flower_w.tif,582.51,late,2907,3_16_2022,
27-03-08,bud9_flower_w.tif,544.89,late,2907,3_16_2022,
27-03-08,bud8_flower_w.tif,367.56,late,2907,3_16_2022,
27-03-08,bud7_flower_w.tif,519.71,late,2907,3_16_2022,
27-03-08,bud6_flower_w.tif,436.82,late,2907,3_16_2022,
27-03-08,bud5_flower_e.tif,472.49,late,2907,3_16_2022,
27-03-08,bud4_flower_e.tif,575.78,late,2907,3_16_2022,
